itemnumber,barcode,isbn,biblionumber,title,author,datelastseen
1078918,BL85169,,491839,"Sherlock: Series 2 ,4 Discs ",,2014-01-05
1078920,BL85148,,460076,"Tyrannosaur,Disc 1",,2013-08-11
1081353,bl85133,,492914,"Around The World in 80 Treasures",,2013-08-25
1090881,BL85011,,474702,"Everything Must Go ","Rush,Dan",2014-02-02
1100395,BL85012,,510780,"Joe Strummer: The Future Is Unwritten (dvd)","""Temple,Julien""",2014-01-04
1100396,bl85072,,474723,"Prometheus ","Scott,Ridley",2013-12-10
1100401,BL85201,,488516,"Shaun of the Dead  (DVD)","Wright,  Edgar ",2014-01-18
1100402,BL85202,,474474,"Prometheus ","Scott,Ridley",2014-02-02
1100404,BL85203,,461824,"A Lonely Place to Die (DVD)",,2014-02-01
1100405,BL85204,,474583,"Two Weeks Notice ","Lawrence,Mark",2014-02-01
1100406,BL85205,,15487,"Harry Brown","Barder, Daniel",2014-01-19
1100411,BL85206,,489212,"Eden Lake (DVD)","Watkins, James",2014-01-19
1100413,BL85207,,489210,"Doghouse (DVD)","West,Jake",2013-12-22
1100414,BL85208,,486255,"The Angels' Share (dvd)","Loach,Ken",2014-01-25
1100415,BL85251,,490569,"The Disappearance of Alice Creed (dvd)","Blakeson J",2014-02-01
1100416,BL85209,,474732,"The Amazing Spider-Man ","Webb,Marc",2014-01-18
1100417,BL85252,,489329,"Brylcreem Boys (DVD)","Ryan,  Terence ",2014-01-30
1100418,BL85253,,510791,"Maurice (dvd)","""Ivory,James""",2014-01-12
1100419,BL85210,,474735,"The Cry of the Owl ","Thraves,Jamie",2014-02-02
1100420,bl85211,,489257,"Amazing Grace (1 Disc) ","Apted,Michael",2014-02-01
1100421,bl85212,,489184,"Hot Fuzz (dvd) "," Wright, Edgar ",2014-01-03
1100422,bl85213,,489189,"Fathers of Girls (dvd)","Cetintas,Ethem",2014-01-29
1100439,BL85214,,486241,"Naked (dvd)","Leigh, Mike ",2014-02-02
1100441,BL85215,,449188,"Tracker (DVD)","Sharp,Ian",2014-01-17
1100443,BL85216,,489163,"Miss Potter (DVD)","Noonan, Chris ",2014-01-28
1100450,BL85217,,467645,"The Libertine (DVD)","Dunmore,Laurence",2014-01-23
1100457,bl85218,,490569,"The Disappearance of Alice Creed (dvd)","Blakeson J",2014-02-01
1100459,bl85219,,490584,"Wild Target (DVD)","Lynn,Jonathan",2014-01-21
1100463,bl85220,,489148,"Weekend (DVD)","Haigh,Andrew",2014-01-17
1100486,BL85221,,490324,"Downton Abbey (TV Series 2010) Series 1 (DVD)","Fellowes,Julian",2014-01-25
1100492,BL85222,,486233,"Life in a Day (DVD)","Macdonald,Kevin",2014-01-16
1100498,BL85223,,489218,"Town of Runners (DVD)","Rothwell,Jerry ",2014-01-10
1100503,BL85224,,489298,"Shadowlands (DVD)","Attenborough, Richard ",2014-01-25
1100504,BL85225,,489173,"Best Laid Plans (DVD) ","Blair,David",2014-01-25
1100505,BL85226,,489217,"Heavy Load (DVD)","Rothwell,Jerry ",2014-01-07
1100506,BL85227,,489253,"Onegin (DVD)","Fiennes,  Martha",2014-01-25
1100507,BL85228,,489293,"Heartless (DVD)","Ridley,Philip",2014-01-16
1100508,BL85229,,489133,"Cracks (DVD)","Scott,Jordan",2014-02-01
1100509,BL85230,,489242,"As You Like It ( DVD )","Branagh,Kenneth",2014-02-01
1100510,BL85231,,489199,"Bend It Like Beckham (DVD) "," Chadha, Gurinder ",2014-01-25
1100531,BL85232,,467534,"Inception (DVD)",,2014-02-01
1100540,BL85233,,518906,"Making Mr Right","Seidelman, Susan",2014-01-25
1100545,BL85234,,510895,"In Love with Alma Cogan (dvd)","""Britten,Tony""",2014-02-01
1100553,bl85235,,510815,"Strike Back (2010 ) (dvd)","""Percival,Daniel""",2014-01-12
1100593,BL85236,,490549,"Love's Labour's Lost (DVD)","Branagh,Kenneth",2014-01-21
1100597,bl85237,,510760,"Comes a Bright Day (dvd)","""Aboud,Simon""",2014-02-02
1100603,bl85238,,510757,"Cheerful Weather for the Wedding (dvd)","""Rice,Donald""",2014-02-01
1100610,bl85239,,518914,"Book Group: The Complete Second Series","Griffin, Annie",2014-01-25
1100611,BL85255,,510824,"The Comedian (dvd)","""Shkolnik,Tom""",2014-01-22
1100612,bl85240,,518915,"The Book Group: The Complete First Series","Griffin, Annie",2014-01-28
1100613,bl85241,,510924,"Porridge (DVD)","""Clement, Dick  """,2014-01-25
1100614,BL85256,,510788,"Man to Man with Dean Learner (dvd)","""Ayoade,Richard""",2014-02-01
1100615,bl85242,,510775,"Hyde Park on Hudson (dvd)","""Michell,Roger""",2013-12-29
1100616,BL85257,,510789,"Mandelson: The Real PM? (dvd)","""Rothschild,Hannah""",2013-12-20
1100618,bl85243,,396946,"Never Let Me Go (DVD)","Romanek,Mark",2014-01-30
1100621,bl85244,,510842,"This Is England '88 (dvd)","""Meadows,Shane""",2013-12-20
1100622,BL85258,,449166,"Paul (DVD)","Mottola,Greg",2014-02-02
1100623,bl85245,,510747,"Blackball (dvd)","""Smith, Mel""",2013-12-20
1100624,BL85259,,489324,"Mrs Henderson Presents (DVD)","Frears,Stephen",2014-01-28
1100625,bl85246,,510771,"Hot Fuzz (dvd)","""Wright,Edgar""",2013-12-27
1100626,BL85260,,510848,"True Blue (dvd)","""Fairfax,Ferdinand""",2014-02-02
1100627,BL85261,,510818,"That Peter Kay Thing (dvd)","""Gillman,Andrew""",2013-12-20
1100628,bl85247,,510863,"Black Books (20002004) (dvd)","""Dennis,Martin """,2014-02-02
1100630,BL85262,,510761,"Don't Worry About Me (dvd)","""Morrissey,David""",2014-01-29
1100631,bl85248,,518916,"Charlie Brooker's Black Mirror: The Complete First Series",,2014-01-19
1100632,bl85249,,489164,"The Prestige   (DVD)","Nolan, Christopher ",2013-12-29
1100633,bl85250,,510825,"The Dark Knight Rises (dvd)","""Nolan, Christopher""",2014-01-19
1100634,BL85263,,15073,"Martha Meets Frank, Daniel And Lawrence (DVD)","Hamm, Nick",2014-01-05
1100635,bl85281,,510813,"Song for Marion (dvd)","""Andrew Williams,Paul""",2014-01-21
1100636,BL85264,,510783,"Late Night Shopping (dvd)","""Metzstein,Saul""",2014-01-05
1100637,BL85265,,510742,"Asylum (DVD)","""Mackenzie,David""",2013-12-28
1100638,bl85282,,510754,"Cast Offs (2009 ) (dvd)","""Bowen, Miranda""",2013-12-20
1100639,bl85283,,510784,"Local Hero (dvd)","""Forsyth,Bill""",2013-12-20
1100640,bl85284,,486246,"Personal Best (DVD)","Blair,Sam",2013-12-22
1100642,bl85285,,510774,"Hush Your Mouth (dvd)","""Tyrwhitt,Tom""",2014-01-21
1100643,bl85286,,486212,"Black Pond (dvd)","Kingsley,Tom",2014-01-23
1100647,bl85287,,510817,"Strike Back (2010 ) (dvd)","""Percival,Daniel""",2013-12-21
1100650,BL85266,,510837,"The Three Musketeers (dvd)","""W.S. Anderson,Paul""",2014-01-16
1100652,bl85288,,510765,"Father Ted (19951998) (dvd)","""Lowney,Declan""",2013-12-20
1100653,BL85267,,510770,"Holy Flying Circus (dvd)","""Harris,Owen""",2013-12-20
1100654,bl85289,,474683,"Arthur Christmas ","Smith,Sarah",2013-12-14
1100655,bl85290,,468587,"The Chronicles of Narnia: The Voyage of the Dawn Treader",,2014-01-11
1100656,bl85291,,510949,"The Iron Lady (dvd)","""Lloyd,Phyllida""",2014-01-22
1100657,bl85292,,489302,"Wimbledon (DVD)","Loncraine, Richard",2014-02-02
1100659,BL85268,,510749,"Borrowed Time (dvd)","""Bishop,Jules""",2013-12-20
1100661,BL85269,,486209,"Berberian Sound Studio (DVD)","Strickland,Peter",2014-01-18
1100662,bl85293,,489243,"Nanny McPhee (DVD)","Jones,  Kirk ",2014-01-25
1100663,BL85270,,489190,"360 (DVD)","Meirelles,Fernando",2014-01-19
1100664,bl85294,,510546,"Krd̲ Mñdoon and the Flaming Sword of Fire (dvd)","""Hardcastle,Alex""",2013-12-21
1100665,BL85271,,510748,"Blue Juice (dvd)","""Prechezer,Carl""",2014-01-11
1100666,bl85295,,493153,"skyfall (dvd)",,2013-12-22
1100667,BL85272,,493155,"McCullin (dvd)",,2014-01-28
1100668,bl85296,,510880,"Edge (dvd)","""Morley,Carol""",2014-01-29
1100669,BL85273,,510854,"Wreckers (dvd)","""Hood, Dictynna""",2013-12-20
1100670,BL85274,,490550,"Lucky Break (DVD)","Cattaneo,Peter",2014-01-24
1100671,bl85297,,510840,"The World of Lee Evans (dvd)","""Evans,Lee""",2013-12-11
1100672,bl85298,,510753,"Byzantium (dvd)","""Jordan,Neil""",2014-02-02
1100673,BL85275,,467520,"Great Expectations (DVD)","Lean, David ",2014-02-01
1100674,bl85299,,510654,"Hummingbird (dvd)","""Knight,Steven """,2014-02-01
1100675,bl85300,,510876,"Chocolat (DVD)","""Hallstrm̲,Lasse""",2014-02-02
1100676,BL85276,5030305515812,518917,"Angel's Share","Loach, Ken",2014-01-31
1100677,BL85277,,467631,"The Best Man  (DVD)","Schwartz,Stefan",2013-12-31
1100680,BL85278,,510739,"All in Good Time (dvd)","""Cole,Nigel""",2014-01-21
1100681,BL85279,,510751,"Broken (dvd)","""Norris,Rufus""",2014-01-08
1100682,BL85280,,510844,"Tower Block (dvd)","""Nunn,James""",2014-02-02
1100683,BL85301,,510773,"Hunger (dvd)",""" McQueen,Steve""",2014-01-21
1100685,BL85302,,510776,"I Give It a Year (dvd)","""Mazer,Dan""",2014-01-18
1100687,BL85303,,486245,"Patience (After Sebald) (DVD)","Gee,Grant",2014-01-05
1100689,BL85304,,514613,"Everyday (fka 7 Days)","""Winterbottom,Michael""",2014-01-29
1100697,BL85305,,489316,"Bridget Jones's Diary (DVD)","Maguire,  Sharon",2014-02-02
1100699,BL85306,,510759,"Cloud Atlas (DVD)","""Tykwer,Tom""",2014-01-18
1100703,BL85307,,510830,"The Inbetweeners Movie (dvd)","""Palmer,Ben """,2014-01-19
1100704,BL85308,,510807,"Porterhouse Blue (DVD)","""Knights,Robert""",2014-01-11
1100705,BL85309,,510832,"The Lady (dvd)","""Besson,Luc""",2013-12-22
1100707,BL85310,,490548,"London River (DVD)","Bouchareb,Rachid",2014-01-29
1100709,BL85311,,510781,"Jump London (dvd)","""Christie,Mike""",2014-02-01
1100710,BL85312,,490558,"Reign of Fire (DVD)","Bowman,Rob",2014-01-05
1100713,BL85313,,489203,"Snatch (2 dvd)","Ritchie, Guy",2014-01-18
1100714,BL85314,,510843,"Those Glory Glory Days (dvd)","""Saville,Philip""",2013-12-20
1100719,BL85315,,510822,"The Browning Version (DVD)","""Asquith,  Anthony """,2014-01-12
1100722,BL85316,,489216,"Sound it out(DVD)","Finlay,  Jeanie",2014-02-01
1100727,BL85317,,510833,"The Liability (dvd)","""Viveiros,Craig""",2014-01-11
1100728,BL85318,,489118,"Dreams of a Life (DVD)","Morley,Carol",2014-01-17
1100729,BL85320,,489289,"My Summer of Love (DVD)","Pawlikowski,Pawel",2013-12-29
1100730,BL85341,,492930,"Four Weddings and a Funeral",,2014-01-25
1100732,BL85321,,510828,"The Facility (dvd)","""Clark,Ian""",2014-01-11
1100733,bl85342,,467515,"Get Carter (DVD)","Hodges,  Mike",2014-02-02
1100734,bl85343,,468615,"Senna (DVD)",,2014-02-02
1100735,BL85323,,486172,"Good Vibrations (dvd)",,2014-01-31
1100736,BL85324,,486177,"Weekend (DVD)","Haigh,Andrew",2014-01-31
1100737,bl85344,,467662,"Tinker Tailor Soldier Spy (DVD)",,2013-12-20
1100738,BL85325,,510835,"The Space Between (dvd)","""Barrow,Tim""",2014-02-01
1100739,BL85326,,489173,"Best Laid Plans (DVD) ","Blair,David",2014-02-01
1100740,BL85327,,510836,"The Sweeney (dvd)","""Love,Nick""",2014-01-29
1100741,BL85328,,510838,"The Truth About Love (dvd)","""Hay,John""",2014-01-31
1100742,BL85329,,510804,"Peter Sellers: Wrong Arm Of The Law (DVD)","""Owen, Cliff""",2014-01-29
1100754,BL85345,,468619,"Performance (DVD)",,2013-12-20
1100760,BL85346,,492980,"Wonders of Life",,2014-02-01
1100765,bl85347,,467467,"A Matter of life and death (DVD)","Powell,  Michael ",2014-01-02
1100768,bl85348,,492953,"Monty Python's Life Of Brian",,2014-01-31
1100774,bl85349,,454642,"Wonders of the Solar System (TV mini-series 2010) (DVD)","Cox,Brian",2014-01-25
1100775,bl85350,,492978,"Wallace and Gromit - Complete Collection",,2014-01-30
1100778,bl85351,,492956,"Nine Muses, The",,2014-01-25
1100780,bl85352,,468616,"Project nim (DVD)",,2014-02-01
1100781,bl85353,,486188,"My Brother the Devil (dvd)","El Hosaini,Sally",2014-02-01
1100783,bl85354,,467592,"Ratcatcher (DVD)"," Ramsay,  Lynne",2014-01-11
1100785,bl85355,,454643,"Wonders of the Universe (TV mini-series 2011) (DVD)","Cooter,Stephen",2014-01-19
1100787,bl85356,,489085,"My Brother the Devil (dvd)","El Hosaini,Sally",2013-12-20
1100790,bl85357,,469279,"My week with Marilyn (dvd)",,2014-01-22
1100793,bl85358,,396946,"Never Let Me Go (DVD)","Romanek,Mark",2014-02-02
1100795,BL85330,,454595,"Page Eight (DVD)","Hare,David",2014-02-02
1100797,bl85359,,492942,"Jane Eyre",,2014-01-18
1100799,bl85360,,492910,"Ancient Worlds",,2014-01-05
1100800,bl85361,,467644,"The Ladykillers (DVD)","Mackendrick,  Alexander ",2014-01-12
1100802,bl85362,,467464,"A Clockwork Orange (1 DVD)","Kubrick,Stanley",2014-02-01
1100806,bl85363,,492916,"Art of Spain",,2014-02-01
1100813,BL85364,,492926,"Don't Look Now",,2014-01-31
1100814,BL85365,,467542,"Lawrence of Arabia (2 DVD)","Lean, David ",2014-02-02
1100815,bl85366,,492913,"Arbor, The",,2014-02-02
1100816,BL85332,,469238,"Scrooge (DVD)","Hurst, Brian Desmond",2014-02-02
1100817,bl85367,,454581,"Lady Jane (DVD)","Nunn,Trevor",2013-12-27
1100818,BL85333,,489139,"The End of the Line (DVD)","Murray,Rupert",2014-01-12
1100819,bl85368,,467656,"The Third Man (2 DVD)","Reed, Carol",2014-02-02
1100820,BL85334,,510855,"Zombie Undead (dvd)","""Davies,Rhys""",2013-12-20
1100821,bl85369,,492959,"Over Your Cities Grass Will Grow",,2014-01-18
1100822,bl85370,,489190,"360 (DVD)","Meirelles,Fernando",2014-01-19
1100824,BL85335,,510755,"Chalet Girl (dvd)","""Traill,Phil""",2013-12-31
1100825,bl85372,,490547,"Kick-Ass (DVD)","Vaughn,Michael",2014-01-25
1100826,BL85336,,510839,"The Winter Guest (dvd)","""Rickman,Alan""",2014-01-28
1100827,bl85373,,489329,"Brylcreem Boys (DVD)","Ryan,  Terence ",2014-01-25
1100828,bl85374,,467642,"The King's Speech (DVD)",,2014-02-02
1100829,bl85375,,490560,"Salmon Fishing in the Yemen (DVD)","Hallstrm̲,Lasse",2014-01-19
1100830,BL85337,,510851,"Welcome to the Punch (dvd)","""Creevy,Eran""",2014-01-21
1100831,bl85376,,489135,"Salmon Fishing in the Yemen (DVD)","Hallstrm̲,Lasse",2014-01-10
1100832,BL85338,,489125,"On a Clear Day (DVD)"," Dellal, Gaby",2013-12-20
1100833,bl85377,,486258,"Tickets (dvd)","Loach,Ken",2014-01-19
1100834,bl85378,,489333,"I Capture The Castle (DVD)","Fywell,  Tim ",2014-02-02
1100835,BL85339,,510779,"Jake's Progress (dvd)","""Lefevre,Robin""",2014-01-21
1100836,bl85379,,490540,"Hamlet (DVD)","Branagh,Kenneth",2014-01-07
1100837,BL85340,,489232,"Piccadilly Jim (DVD)","McKay,  John ",2014-01-05
1100838,bl85380,,467649,"The Long Good Friday (DVD)","Mackenzie, John ",2014-02-02
1100840,BL85401,,510741,"Ashes (dvd)","""Whitecross,Mat""",2014-01-11
1100842,BL85381,,490555,"Nanny McPhee and the Big Bang (dvd)","White,Susanna",2014-01-25
1100843,BL85382,,489309,"Revolutionary Road (DVD)","Mendes, Sam",2014-01-08
1100844,BL85383,,490576,"The Libertine (DVD)",,2014-01-25
1100847,BL85402,,449157,"Gnomeo & Juliet (DVD)","Asbury,Kelly",2014-01-11
1100848,BL85384,,489281,"Now Is Good (DVD)","Parker,Ol",2014-01-28
1100849,BL85385,,489228,"For Your Eyes Only (2 DVD) ","Glen,  John ",2014-01-16
1100851,BL85386,,489297,"Closing the Ring (DVD)","Attenborough, Richard ",2014-01-18
1100852,BL85403,,489281,"Now Is Good (DVD)","Parker,Ol",2014-01-25
1100853,BL85387,,454628,"The Trip (DVD)","Winterbottom,Michael",2014-02-01
1100856,BL85388,,486224,"Hidden Agenda","Loach, Ken",2013-12-27
1100859,BL85405,,493157,"Brave (dvd)",,2014-01-19
1100860,bl85389,,510750,"Bridget Jones's Diary (DVD)","""Maguire,  Sharon""",2014-01-12
1100862,bl85390,,489331,"Monty Python And The Holy Grail (Ultimate Edition) (DVD) "," Gilliam, Terry ",2014-02-01
1100865,BL85426,,489258,"Enigma (DVD)","Apted,Michael",2014-01-18
1100868,bl85391,,489202,"Sherlock Holmes (dvd)","Ritchie,Guy",2014-02-02
1100870,bl85392,,489245,"HMS The Defiant (DVD)","Gilbert, Lewis  ",2014-01-17
1100873,bl85393,,449172,"Submarine (DVD)","Ayoade,Richard",2013-12-26
1100875,bl85394,,486239,"Marley (dvd)","Macdonald,Kevin",2014-01-16
1100876,BL85427,9781409133827,452375,"House of Silk: The New Sherlock Holmes Novel","Anthony Horowitz",2014-01-22
1100877,bl85395,,489234,"Creation (DVD)","Amiel,Jon",2014-01-05
1100878,BL85428,,489323,"Dirty Pretty Things (DVD)"," Frears,  Stephen",2014-01-21
1100879,BL85396,,486254,"Sweet Sixteen (DVD)"," Loach, Ken",2014-01-24
1100880,BL85407,,467671,"Trainspotting (DVD)","Boyle,  Danny",2014-02-02
1100881,BL85429,,474735,"The Cry of the Owl ","Thraves,Jamie",2014-02-01
1100882,BL85397,,486243,"One Day in September (dvd)","Macdonald,Kevin",2014-01-02
1100883,BL85398,,489283,"Cherry Tree Lane (dvd)","Williams,Paul Andrew",2013-12-28
1100884,BL85399,,454585,"Marchlands (DVD)","Kent,James",2013-12-28
1100885,BL85400,,490534,"For Your Eyes Only (2 DVD) ","Glen,  John ",2013-12-21
1100886,BL85430,,486205,"All or Nothing (dvd)","Leigh, Mike",2013-12-20
1100891,BL85431,,464053,"The Calling (dvd)","Dunn,Jan",2014-01-22
1100892,BL85441,,490528,"Closer (DVD)","Nichols,Mike",2014-01-24
1100894,BL85442,,489325,"The Queen (DVD)","Frears, Stephen ",2014-01-16
1100895,BL85432,,489191,"Strawberry Fields (DVD)","Lea,Frances",2014-01-29
1100896,BL85443,,489260,"Shooting Dogs (DVD)","Caton-Jones,  Michael",2013-12-28
1100897,BL85444,,489275,"The Football Factory (DVD)","Love,Nick",2013-12-20
1100898,BL85445,,489159,"Ladies In Lavender (DVD)","Dance, Charles  ",2014-01-21
1100899,BL85446,,486223,"Happy-Go-Lucky (dvd)"," Leigh,  Mike",2014-01-29
1100900,BL85408,,486206,"Anna Karenina (DVD)","Wright,Joe",2014-02-02
1100901,BL85433,,493168,"W.E (dvd)",,2014-01-29
1100902,BL85409,,486207,"Another Year (dvd)","Leigh, Mike ",2014-01-29
1100903,BL85410,,251972,"Elizabeth: The Golden Age (DVD)",,2014-01-19
1100904,BL85411,,489180,"Harry Potter and the Half Blood Prince (DVD)","Yates,David",2014-02-02
1100905,BL85447,,489206,"Wings Of The Dove (DVD)","Softley,  Iain ",2013-12-27
1100906,BL85448,,489269,"Centurion (DVD)","Marshall,Neil",2014-02-01
1100907,BL85412,,464045,"Snatch. (dvd)","Ritchie,Guy",2014-01-25
1100908,BL85449,,449150,"Attack the Block (DVD)","Cornish,Joe",2014-01-29
1100909,BL85450,,486213,"Bread And Roses (DVD)","Loach, Ken ",2014-01-21
1100910,BL85413,,489290,"Full Monty, The (Special Edition) (DVD) "," Cattaneo, Peter ",2013-12-20
1100911,BL85451,,486249,"Riff Raff (DVD)","Loach, Ken",2013-12-20
1100912,BL85452,,489239,"Brideshead Revisited (DVD)","Jarrold, Julian",2014-01-15
1100913,BL85414,,449158,"Hanna (DVD)","Wright,Joe",2014-01-28
1100915,BL85415,,489157,"Wilde (DVD)","Gilbert, Brian ",2014-01-22
1100916,bl85454,,467606,"Sherlock Holmes And The Case Of The Silk Stocking (DVD)",,2014-02-02
1100917,bl85455,,489129,"Shadow Dancer (DVD)","Marsh,James",2014-01-23
1100920,BL85456,,486197,"Mike Bassett: England Manager (dvd)","Barron,Steve",2014-01-05
1100921,BL85457,,454606,"South Riding (TV mini-series 2011) (DVD)","Lawrence,Diarmuid",2013-12-20
1100922,bl85458,,474724,"Public Enemies ","Mann,Michael",2013-12-27
1100935,bl85459,,489145,"In the Dark Half (DVD)","Siddons,Alastair",2014-01-15
1100937,BL85434,,489199,"Bend It Like Beckham (DVD) "," Chadha, Gurinder ",2014-02-02
1100941,bl85461,,486225,"High Hopes","Leigh, Mike",2014-02-02
1100950,bl85462,,486263,"Vera Drake (DVD)","Leigh, Mike",2014-01-29
1100951,BL85435,,469278,"We Need to Talk About Kevin (DVD)","Ramsay,Lynne",2014-01-25
1100952,bl85460,,445222,"Ladybird Ladybird, 1 Disc",,2013-12-20
1100953,BL85436,,489289,"My Summer of Love (DVD)","Pawlikowski,Pawel",2014-02-01
1100954,bl85463,,454634,"Touching the Void (DVD)","Macdonald,Kevin",2014-01-18
1100955,bl85464,,489247,"Deep Water (DVD)","Osmond,Louise",2014-02-02
1100956,bl85465,,489314,"Dead Man's Shoes (DVD)","Meadows, Shane ",2014-01-11
1100957,BL85437,,489214,"Ruby Blue (DVD)","Dunn,Jan",2013-12-28
1100958,bl85466,,486232,"Kill List (dvd)","Wheatley,Ben",2014-01-23
1100959,bl85467,,454528,"28 Days Later... (DVD)","Boyle,Danny",2013-12-20
1100960,bl85468,,469222,"Muppet Christmas Carol (DVD)",,2014-01-25
1100961,bl85469,,486266,"With or Without You (dvd)","Winterbottom,  Michael ",2014-01-15
1100962,bl85470,,490570,"The Duchess (dvd)","Dibb,Saul",2014-01-25
1100964,BL85416,,490531,"Downton Abbey (TV Series 2010) Series 2","Fellowes,Julian",2014-01-25
1100965,BL85439,,486201,"The Claim (DVD)","Winterbottom,  Michael ",2014-01-29
1100966,BL85417,,489181,"Nativity! (DVD)","Isitt,Debbie",2013-12-15
1100967,BL85440,,489205,"An Angel for May (DVD)","Cokeliss,Harley",2014-01-15
1100968,BL85418,,454604,"Sixty Six (DVD)","Weiland,Paul",2013-12-20
1100970,BL85481,,246558,"FAQ About Time Travel, 1 Disc",,2014-01-19
1100971,BL85419,,486181,"Grabbers (dvd)","Wright,Jon",2014-01-18
1100972,bl85471,,489150,"House of Anubis (DVD) (TV Series)","Abela,Angelo",2014-01-18
1100975,BL85482,,486204,"A Mighty Heart (dvd)","Winterbottom,  Michael ",2014-01-19
1100976,BL85420,,251976,"Gosford Park (DVD)",,2014-02-02
1100977,BL85472,,252253,"Anita and Me (DVD)",,2014-02-01
1100978,BL85483,9789350090213,487041,"The Pickwick Papers","Charles Dickens",2014-01-15
1100980,BL85421,,474734,"The Best Exotic Marigold Hotel ","Madden,John",2014-01-04
1100982,BL85484,,486209,"Berberian Sound Studio (DVD)","Strickland,Peter",2014-01-19
1100983,BL85485,,489294,"Call the Midwife (2012 ) (dvd)","Lowthorpe,Philippa",2014-01-28
1100984,BL85423,,486217,"Down Terrace (dvd)","Wheatley,Ben",2014-01-02
1100985,bl85473,,486238,"Man on Wire (dvd)","Marsh,James",2014-01-11
1100986,BL85424,,486175,"The Guard (dvd)","Michael McDonagh,John",2014-01-30
1100987,BL85486,,518923,"Beach Boys: The Good Vibrations Tour",,2014-01-31
1100988,BL85425,,489306,"Notting Hill (DVD) "," Michell, Roger ",2014-01-11
1100989,BL85487,,15189,"The Cruel Sea (DVD)","Frend, Charles",2014-01-04
1100990,BL85488,,14919,"The edge of the world","Powell Michael",2014-01-25
1100991,BL85474,,490563,"Shame (DVD)","McQueen,Steve",2014-01-17
1100992,BL85489,,489122,"Just Do It: A Tale of Modern-day Outlaws  (DVD)","James,Emily",2013-12-20
1100993,BL85475,,486265,"Wild Britain with Ray Mears (dvd)","Lee,Tony",2014-01-19
1100994,BL85476,,489211,"Heat and Dust (DVD) "," Ivory, James ",2014-01-28
1100995,BL85491,,490544,"Inception (DVD)",Kolkata,2014-01-21
1100996,BL85477,,489200,"Tortoise in Love (DVD)","Browning,Guy",2013-12-28
1100997,BL85478,,490562,"Severance (DVD)",,2014-01-21
1100998,BL85479,,489172,"Goal! (DVD) (676587)","Cannon,Danny",2013-12-22
1100999,BL85490,,489282,"Awaydays (DVD)",,2013-12-20
1101000,bl85480,,474692,"Coriolanus ","Fiennes,Ralph",2014-01-19
1101001,BL85492,,492937,"Hollow Crown, The (Shakespeare)",,2014-01-24
1101023,BL85493,,486210,"Best Of British Classic Comedy (dvd)","Crichton,Charles",2014-01-11
1101024,BL85516,,489251,"The Boy in the Striped Pyjamas (DVD)","Herman, Mark ",2014-01-23
1101025,BL85541,,486248,"Poor Cow (DVD)","Loach,  Ken ",2013-12-20
1101026,BL85521,,396988,"A Short Stay in Switzerland (DVD)","Curtis,Simon",2014-01-15
1101029,bl85522,,489310,"Nowhere Boy (DVD)","Taylor-Wood,Sam",2014-01-25
1101031,bl85523,,489179,"Harry Potter and the Deathly Hallows: Part 1 (dvd)","Yates,David",2014-01-03
1101033,BL85494,,486198,"Carla's Song (DVD)","Loach,Ken",2013-12-20
1101034,bl85524,,101511,"Starter for 10",,2014-01-21
1101036,BL85495,,489304,"Fit (DVD)","Beadle Blair,Rikki",2013-12-20
1101037,bl85525,,489131,"Oranges and Sunshine (DVD)","Loach,Jim",2014-02-02
1101038,bl85526,,510853,"Wimbledon (DVD)","""Loncraine, Richard""",2014-01-29
1101039,BL85496,,489311,"Ballet Shoes (DVD)","Goldbacher,  Sandra ",2013-12-29
1101040,bl85527,,510746,"Black Pond (dvd)",Kingsley,2014-01-31
1101041,BL85542,,512548,Mother,"Joon-ho Bong",2014-02-02
1101042,BL85497,,251978,"Hotel Rwanda (DVD)",,2014-01-29
1101044,bl85528,,490568,"The Deal (DVD)","Frears,Stephen",2013-12-27
1101046,bl85529,,469310,"We Need to Talk About Kevin (DVD)","Ramsay,Lynne",2014-02-02
1101047,BL85543,,486219,"Family Life (DVD) "," Loach, Ken ",2013-12-20
1101048,bl85530,,486236,"London - The Modern Babylon (dvd)","Temple,Julien",2014-01-28
1101052,bl85531,,489252,"Little Voice (DVD)","Herman,  Mark ",2014-01-25
1101054,BL85544,,486180,"Bleak Moments (DVD)","Leigh, Mike ",2014-01-25
1101055,bl85532,,510786,"Lucky Break (dvd)","""Cattaneo,Peter""",2014-01-16
1101057,bl85533,"Victoria Alcock",489267,"Big Fat Gypsy Weddings (dvd)","Tinto,Morag",2013-12-20
1101058,BL85545,,486229,"In the Loop (DVD)","Iannucci,Armando",2014-01-22
1101059,bl85534,,489317,"Bridget Jones's Diary (DVD)","Maguire,  Sharon",2014-01-31
1101061,BL85546,,489154,"In the Loop (DVD)",,2013-12-20
1101062,bl85535,,490586,"Wonders of the Solar System (TV mini-series 2010) (DVD)","Cox,Brian",2013-12-31
1101064,bl85536,,490557,"Pure (DVD)","MacKinnon,Gillies",2014-01-25
1101065,bl85537,,454582,"Land and Freedom","Loach, Ken",2014-01-30
1101066,BL85547,,489138,"Way of the Morris (DVD)","Curry,Rob",2014-01-17
1101067,BL85548,,486243,"One Day in September (dvd)","Macdonald,Kevin",2014-01-17
1101068,bl85538,,490537,"Great British Railway Journeys (TV Series 2010) Season 1 (DVD)","Beers,Marc",2014-01-31
1101069,BL85549,,486245,"Patience (After Sebald) (DVD)","Gee,Grant",2013-12-20
